"abbreviatedAddress","address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","brokerId","brokerageName","building","building/bdpUrl","building/buildingName","building/rentalUnitsSummary/unitCount","building/streetAddress","buildingId","comingSoonOnMarketDate","contingentListingType","datePostedString","daysOnZillow","description","favoriteCount","homeStatus","homeType","isFeatured","isNonOwnerOccupied","isPreforeclosureAuction","isPremierBuilder","isRecentStatusChange","isZillowOwned","lastSoldPrice","latitude","listedBy/email","listedBy/name","listedBy/phone","listedBy/profileUrl","listingProvider/agentLicenseNumber","listingProvider/agentName","listingProvider/disclaimerText","listingProvider/enhancedDescriptionText","listingProvider/enhancedVideoURL","listingProvider/isZRMSourceText","listingProvider/postingGroupName","listingProvider/postingWebsiteLinkText","listingProvider/postingWebsiteURL","listingProvider/showLogos","listingProvider/showNoContactInfoMessage","listingProvider/sourceText","listingProvider/title","livingArea","longitude","lotSize","marketingName","monthlyHoaFee","mortgageRates/thirtyYearFixedRate","newConstructionType","ownerAccount","pageViewCount","parcelId","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","postingContact/name","postingContact/photo","price","priceChange","priceHistory/0/attributeSource/infoString1","priceHistory/0/attributeSource/infoString2","priceHistory/0/attributeSource/infoString3","priceHistory/0/buyerAgent","priceHistory/0/date","priceHistory/0/event","priceHistory/0/postingIsRental","priceHistory/0/price","priceHistory/0/priceChangeRate","priceHistory/0/pricePerSquareFoot","priceHistory/0/sellerAgent","priceHistory/0/showCountyLink","priceHistory/0/source","priceHistory/0/time","priceHistory/1/attributeSource/infoString1","priceHistory/1/attributeSource/infoString2","priceHistory/1/attributeSource/infoString3","priceHistory/1/buyerAgent","priceHistory/1/buyerAgent/name","priceHistory/1/buyerAgent/photo/url","priceHistory/1/buyerAgent/profileUrl","priceHistory/1/date","priceHistory/1/event","priceHistory/1/postingIsRental","priceHistory/1/price","priceHistory/1/priceChangeRate","priceHistory/1/pricePerSquareFoot","priceHistory/1/sellerAgent","priceHistory/1/sellerAgent/name","priceHistory/1/sellerAgent/photo","priceHistory/1/sellerAgent/photo/url","priceHistory/1/sellerAgent/profileUrl","priceHistory/1/showCountyLink","priceHistory/1/source","priceHistory/1/time","priceHistory/2/attributeSource/infoString1","priceHistory/2/attributeSource/infoString2","priceHistory/2/attributeSource/infoString3","priceHistory/2/buyerAgent","priceHistory/2/buyerAgent/name","priceHistory/2/buyerAgent/photo/url","priceHistory/2/buyerAgent/profileUrl","priceHistory/2/date","priceHistory/2/event","priceHistory/2/postingIsRental","priceHistory/2/price","priceHistory/2/priceChangeRate","priceHistory/2/pricePerSquareFoot","priceHistory/2/sellerAgent","priceHistory/2/sellerAgent/name","priceHistory/2/sellerAgent/photo/url","priceHistory/2/sellerAgent/profileUrl","priceHistory/2/showCountyLink","priceHistory/2/source","priceHistory/2/time","priceHistory/3/attributeSource/infoString1","priceHistory/3/attributeSource/infoString2","priceHistory/3/attributeSource/infoString3","priceHistory/3/buyerAgent","priceHistory/3/buyerAgent/name","priceHistory/3/buyerAgent/photo/url","priceHistory/3/buyerAgent/profileUrl","priceHistory/3/date","priceHistory/3/event","priceHistory/3/postingIsRental","priceHistory/3/price","priceHistory/3/priceChangeRate","priceHistory/3/pricePerSquareFoot","priceHistory/3/sellerAgent","priceHistory/3/sellerAgent/name","priceHistory/3/sellerAgent/photo/url","priceHistory/3/sellerAgent/profileUrl","priceHistory/3/showCountyLink","priceHistory/3/source","priceHistory/3/time","priceHistory/4/attributeSource/infoString1","priceHistory/4/attributeSource/infoString2","priceHistory/4/attributeSource/infoString3","priceHistory/4/buyerAgent","priceHistory/4/buyerAgent/name","priceHistory/4/buyerAgent/photo/url","priceHistory/4/buyerAgent/profileUrl","priceHistory/4/date","priceHistory/4/event","priceHistory/4/postingIsRental","priceHistory/4/price","priceHistory/4/priceChangeRate","priceHistory/4/pricePerSquareFoot","priceHistory/4/sellerAgent","priceHistory/4/sellerAgent/name","priceHistory/4/sellerAgent/photo/url","priceHistory/4/sellerAgent/profileUrl","priceHistory/4/showCountyLink","priceHistory/4/source","priceHistory/4/time","priceHistory/5/attributeSource/infoString1","priceHistory/5/attributeSource/infoString2","priceHistory/5/attributeSource/infoString3","priceHistory/5/buyerAgent","priceHistory/5/buyerAgent/name","priceHistory/5/buyerAgent/photo/url","priceHistory/5/buyerAgent/profileUrl","priceHistory/5/date","priceHistory/5/event","priceHistory/5/postingIsRental","priceHistory/5/price","priceHistory/5/priceChangeRate","priceHistory/5/pricePerSquareFoot","priceHistory/5/sellerAgent","priceHistory/5/sellerAgent/name","priceHistory/5/sellerAgent/photo/url","priceHistory/5/sellerAgent/profileUrl","priceHistory/5/showCountyLink","priceHistory/5/source","priceHistory/5/time","priceHistory/6/attributeSource/infoString1","priceHistory/6/attributeSource/infoString2","priceHistory/6/attributeSource/infoString3","priceHistory/6/buyerAgent","priceHistory/6/buyerAgent/name","priceHistory/6/buyerAgent/photo/url","priceHistory/6/buyerAgent/profileUrl","priceHistory/6/date","priceHistory/6/event","priceHistory/6/postingIsRental","priceHistory/6/price","priceHistory/6/priceChangeRate","priceHistory/6/pricePerSquareFoot","priceHistory/6/sellerAgent","priceHistory/6/sellerAgent/name","priceHistory/6/sellerAgent/photo/url","priceHistory/6/sellerAgent/profileUrl","priceHistory/6/showCountyLink","priceHistory/6/source","priceHistory/6/time","priceHistory/7/attributeSource/infoString1","priceHistory/7/attributeSource/infoString2","priceHistory/7/attributeSource/infoString3","priceHistory/7/buyerAgent","priceHistory/7/date","priceHistory/7/event","priceHistory/7/postingIsRental","priceHistory/7/price","priceHistory/7/priceChangeRate","priceHistory/7/pricePerSquareFoot","priceHistory/7/sellerAgent","priceHistory/7/showCountyLink","priceHistory/7/source","priceHistory/7/time","priceHistory/8/attributeSource/infoString1","priceHistory/8/attributeSource/infoString2","priceHistory/8/attributeSource/infoString3","priceHistory/8/buyerAgent","priceHistory/8/buyerAgent/name","priceHistory/8/buyerAgent/photo/url","priceHistory/8/buyerAgent/profileUrl","priceHistory/8/date","priceHistory/8/event","priceHistory/8/postingIsRental","priceHistory/8/price","priceHistory/8/priceChangeRate","priceHistory/8/pricePerSquareFoot","priceHistory/8/sellerAgent","priceHistory/8/sellerAgent/name","priceHistory/8/sellerAgent/photo/url","priceHistory/8/sellerAgent/profileUrl","priceHistory/8/showCountyLink","priceHistory/8/source","priceHistory/8/time","priceHistory/9/attributeSource/infoString1","priceHistory/9/attributeSource/infoString2","priceHistory/9/attributeSource/infoString3","priceHistory/9/buyerAgent","priceHistory/9/buyerAgent/name","priceHistory/9/buyerAgent/photo/url","priceHistory/9/buyerAgent/profileUrl","priceHistory/9/date","priceHistory/9/event","priceHistory/9/postingIsRental","priceHistory/9/price","priceHistory/9/priceChangeRate","priceHistory/9/pricePerSquareFoot","priceHistory/9/sellerAgent","priceHistory/9/sellerAgent/name","priceHistory/9/sellerAgent/photo/url","priceHistory/9/sellerAgent/profileUrl","priceHistory/9/showCountyLink","priceHistory/9/source","priceHistory/9/time","priceHistory/10/attributeSource/infoString1","priceHistory/10/attributeSource/infoString2","priceHistory/10/attributeSource/infoString3","priceHistory/10/buyerAgent","priceHistory/10/buyerAgent/name","priceHistory/10/buyerAgent/photo/url","priceHistory/10/buyerAgent/profileUrl","priceHistory/10/date","priceHistory/10/event","priceHistory/10/postingIsRental","priceHistory/10/price","priceHistory/10/priceChangeRate","priceHistory/10/pricePerSquareFoot","priceHistory/10/sellerAgent","priceHistory/10/sellerAgent/name","priceHistory/10/sellerAgent/photo/url","priceHistory/10/sellerAgent/profileUrl","priceHistory/10/showCountyLink","priceHistory/10/source","priceHistory/10/time","priceHistory/11/attributeSource/infoString1","priceHistory/11/attributeSource/infoString2","priceHistory/11/attributeSource/infoString3","priceHistory/11/buyerAgent","priceHistory/11/buyerAgent/name","priceHistory/11/buyerAgent/photo/url","priceHistory/11/buyerAgent/profileUrl","priceHistory/11/date","priceHistory/11/event","priceHistory/11/postingIsRental","priceHistory/11/price","priceHistory/11/priceChangeRate","priceHistory/11/pricePerSquareFoot","priceHistory/11/sellerAgent","priceHistory/11/sellerAgent/name","priceHistory/11/sellerAgent/photo/url","priceHistory/11/sellerAgent/profileUrl","priceHistory/11/showCountyLink","priceHistory/11/source","priceHistory/11/time","priceHistory/12/attributeSource/infoString1","priceHistory/12/attributeSource/infoString2","priceHistory/12/attributeSource/infoString3","priceHistory/12/buyerAgent","priceHistory/12/date","priceHistory/12/event","priceHistory/12/postingIsRental","priceHistory/12/price","priceHistory/12/priceChangeRate","priceHistory/12/pricePerSquareFoot","priceHistory/12/sellerAgent","priceHistory/12/sellerAgent/name","priceHistory/12/sellerAgent/photo/url","priceHistory/12/sellerAgent/profileUrl","priceHistory/12/showCountyLink","priceHistory/12/source","priceHistory/12/time","priceHistory/13/attributeSource/infoString1","priceHistory/13/attributeSource/infoString2","priceHistory/13/attributeSource/infoString3","priceHistory/13/buyerAgent","priceHistory/13/buyerAgent/name","priceHistory/13/buyerAgent/photo/url","priceHistory/13/buyerAgent/profileUrl","priceHistory/13/date","priceHistory/13/event","priceHistory/13/postingIsRental","priceHistory/13/price","priceHistory/13/priceChangeRate","priceHistory/13/pricePerSquareFoot","priceHistory/13/sellerAgent","priceHistory/13/sellerAgent/name","priceHistory/13/sellerAgent/photo/url","priceHistory/13/sellerAgent/profileUrl","priceHistory/13/showCountyLink","priceHistory/13/source","priceHistory/13/time","priceHistory/14/attributeSource/infoString1","priceHistory/14/attributeSource/infoString2","priceHistory/14/attributeSource/infoString3","priceHistory/14/buyerAgent","priceHistory/14/buyerAgent/name","priceHistory/14/buyerAgent/photo/url","priceHistory/14/buyerAgent/profileUrl","priceHistory/14/date","priceHistory/14/event","priceHistory/14/postingIsRental","priceHistory/14/price","priceHistory/14/priceChangeRate","priceHistory/14/pricePerSquareFoot","priceHistory/14/sellerAgent","priceHistory/14/sellerAgent/name","priceHistory/14/sellerAgent/photo/url","priceHistory/14/sellerAgent/profileUrl","priceHistory/14/showCountyLink","priceHistory/14/source","priceHistory/14/time","priceHistory/15/attributeSource/infoString1","priceHistory/15/attributeSource/infoString2","priceHistory/15/attributeSource/infoString3","priceHistory/15/buyerAgent","priceHistory/15/buyerAgent/name","priceHistory/15/buyerAgent/photo/url","priceHistory/15/buyerAgent/profileUrl","priceHistory/15/date","priceHistory/15/event","priceHistory/15/postingIsRental","priceHistory/15/price","priceHistory/15/priceChangeRate","priceHistory/15/pricePerSquareFoot","priceHistory/15/sellerAgent","priceHistory/15/showCountyLink","priceHistory/15/source","priceHistory/15/time","priceHistory/16/attributeSource/infoString1","priceHistory/16/attributeSource/infoString2","priceHistory/16/attributeSource/infoString3","priceHistory/16/buyerAgent","priceHistory/16/buyerAgent/name","priceHistory/16/buyerAgent/photo/url","priceHistory/16/buyerAgent/profileUrl","priceHistory/16/date","priceHistory/16/event","priceHistory/16/postingIsRental","priceHistory/16/price","priceHistory/16/priceChangeRate","priceHistory/16/pricePerSquareFoot","priceHistory/16/sellerAgent","priceHistory/16/sellerAgent/name","priceHistory/16/sellerAgent/photo/url","priceHistory/16/sellerAgent/profileUrl","priceHistory/16/showCountyLink","priceHistory/16/source","priceHistory/16/time","priceHistory/17/attributeSource/infoString1","priceHistory/17/attributeSource/infoString2","priceHistory/17/attributeSource/infoString3","priceHistory/17/buyerAgent","priceHistory/17/buyerAgent/name","priceHistory/17/buyerAgent/photo/url","priceHistory/17/buyerAgent/profileUrl","priceHistory/17/date","priceHistory/17/event","priceHistory/17/postingIsRental","priceHistory/17/price","priceHistory/17/priceChangeRate","priceHistory/17/pricePerSquareFoot","priceHistory/17/sellerAgent","priceHistory/17/sellerAgent/name","priceHistory/17/sellerAgent/photo/url","priceHistory/17/sellerAgent/profileUrl","priceHistory/17/showCountyLink","priceHistory/17/source","priceHistory/17/time","priceHistory/18/attributeSource/infoString1","priceHistory/18/attributeSource/infoString2","priceHistory/18/attributeSource/infoString3","priceHistory/18/buyerAgent","priceHistory/18/date","priceHistory/18/event","priceHistory/18/postingIsRental","priceHistory/18/price","priceHistory/18/priceChangeRate","priceHistory/18/pricePerSquareFoot","priceHistory/18/sellerAgent","priceHistory/18/showCountyLink","priceHistory/18/source","priceHistory/18/time","priceHistory/19/attributeSource/infoString1","priceHistory/19/attributeSource/infoString2","priceHistory/19/attributeSource/infoString3","priceHistory/19/buyerAgent","priceHistory/19/date","priceHistory/19/event","priceHistory/19/postingIsRental","priceHistory/19/price","priceHistory/19/priceChangeRate","priceHistory/19/pricePerSquareFoot","priceHistory/19/sellerAgent","priceHistory/19/showCountyLink","priceHistory/19/source","priceHistory/19/time","priceHistory/20/attributeSource/infoString1","priceHistory/20/attributeSource/infoString2","priceHistory/20/attributeSource/infoString3","priceHistory/20/buyerAgent","priceHistory/20/date","priceHistory/20/event","priceHistory/20/postingIsRental","priceHistory/20/price","priceHistory/20/priceChangeRate","priceHistory/20/pricePerSquareFoot","priceHistory/20/sellerAgent","priceHistory/20/showCountyLink","priceHistory/20/source","priceHistory/20/time","priceHistory/21/attributeSource/infoString1","priceHistory/21/attributeSource/infoString2","priceHistory/21/attributeSource/infoString3","priceHistory/21/buyerAgent","priceHistory/21/date","priceHistory/21/event","priceHistory/21/postingIsRental","priceHistory/21/price","priceHistory/21/priceChangeRate","priceHistory/21/pricePerSquareFoot","priceHistory/21/sellerAgent","priceHistory/21/showCountyLink","priceHistory/21/source","priceHistory/21/time","priceHistory/22/attributeSource/infoString1","priceHistory/22/attributeSource/infoString2","priceHistory/22/attributeSource/infoString3","priceHistory/22/buyerAgent","priceHistory/22/buyerAgent/name","priceHistory/22/buyerAgent/photo/url","priceHistory/22/buyerAgent/profileUrl","priceHistory/22/date","priceHistory/22/event","priceHistory/22/postingIsRental","priceHistory/22/price","priceHistory/22/priceChangeRate","priceHistory/22/pricePerSquareFoot","priceHistory/22/sellerAgent","priceHistory/22/sellerAgent/name","priceHistory/22/sellerAgent/photo/url","priceHistory/22/sellerAgent/profileUrl","priceHistory/22/showCountyLink","priceHistory/22/source","priceHistory/22/time","priceHistory/23/attributeSource/infoString1","priceHistory/23/attributeSource/infoString2","priceHistory/23/attributeSource/infoString3","priceHistory/23/buyerAgent","priceHistory/23/date","priceHistory/23/event","priceHistory/23/postingIsRental","priceHistory/23/price","priceHistory/23/priceChangeRate","priceHistory/23/pricePerSquareFoot","priceHistory/23/sellerAgent","priceHistory/23/showCountyLink","priceHistory/23/source","priceHistory/23/time","priceHistory/24/attributeSource/infoString1","priceHistory/24/attributeSource/infoString2","priceHistory/24/attributeSource/infoString3","priceHistory/24/buyerAgent","priceHistory/24/date","priceHistory/24/event","priceHistory/24/postingIsRental","priceHistory/24/price","priceHistory/24/priceChangeRate","priceHistory/24/pricePerSquareFoot","priceHistory/24/sellerAgent","priceHistory/24/showCountyLink","priceHistory/24/source","priceHistory/24/time","priceHistory/25/attributeSource/infoString1","priceHistory/25/attributeSource/infoString2","priceHistory/25/attributeSource/infoString3","priceHistory/25/buyerAgent","priceHistory/25/date","priceHistory/25/event","priceHistory/25/postingIsRental","priceHistory/25/price","priceHistory/25/priceChangeRate","priceHistory/25/pricePerSquareFoot","priceHistory/25/sellerAgent","priceHistory/25/showCountyLink","priceHistory/25/source","priceHistory/25/time","priceHistory/26/attributeSource/infoString1","priceHistory/26/attributeSource/infoString2","priceHistory/26/attributeSource/infoString3","priceHistory/26/buyerAgent","priceHistory/26/buyerAgent/name","priceHistory/26/buyerAgent/photo/url","priceHistory/26/buyerAgent/profileUrl","priceHistory/26/date","priceHistory/26/event","priceHistory/26/postingIsRental","priceHistory/26/price","priceHistory/26/priceChangeRate","priceHistory/26/pricePerSquareFoot","priceHistory/26/sellerAgent","priceHistory/26/sellerAgent/name","priceHistory/26/sellerAgent/photo/url","priceHistory/26/sellerAgent/profileUrl","priceHistory/26/showCountyLink","priceHistory/26/source","priceHistory/26/time","priceHistory/27/attributeSource/infoString1","priceHistory/27/attributeSource/infoString2","priceHistory/27/attributeSource/infoString3","priceHistory/27/buyerAgent","priceHistory/27/date","priceHistory/27/event","priceHistory/27/postingIsRental","priceHistory/27/price","priceHistory/27/priceChangeRate","priceHistory/27/pricePerSquareFoot","priceHistory/27/sellerAgent","priceHistory/27/showCountyLink","priceHistory/27/source","priceHistory/27/time","priceHistory/28/attributeSource/infoString1","priceHistory/28/attributeSource/infoString2","priceHistory/28/attributeSource/infoString3","priceHistory/28/buyerAgent","priceHistory/28/date","priceHistory/28/event","priceHistory/28/postingIsRental","priceHistory/28/price","priceHistory/28/priceChangeRate","priceHistory/28/pricePerSquareFoot","priceHistory/28/sellerAgent","priceHistory/28/showCountyLink","priceHistory/28/source","priceHistory/28/time","primaryPublicVideo","propertyTaxRate","rentZestimate","rentalApplicationsAcceptedType","restimateHighPercent","restimateLowPercent","taxHistory/0/taxIncreaseRate","taxHistory/0/taxPaid","taxHistory/0/time","taxHistory/0/value","taxHistory/0/valueIncreaseRate","taxHistory/1/taxIncreaseRate","taxHistory/1/taxPaid","taxHistory/1/time","taxHistory/1/value","taxHistory/1/valueIncreaseRate","taxHistory/2/taxIncreaseRate","taxHistory/2/taxPaid","taxHistory/2/time","taxHistory/2/value","taxHistory/2/valueIncreaseRate","taxHistory/3/taxIncreaseRate","taxHistory/3/taxPaid","taxHistory/3/time","taxHistory/3/value","taxHistory/3/valueIncreaseRate","taxHistory/4/taxIncreaseRate","taxHistory/4/taxPaid","taxHistory/4/time","taxHistory/4/value","taxHistory/4/valueIncreaseRate","taxHistory/5/taxIncreaseRate","taxHistory/5/taxPaid","taxHistory/5/time","taxHistory/5/value","taxHistory/5/valueIncreaseRate","taxHistory/6/taxIncreaseRate","taxHistory/6/taxPaid","taxHistory/6/time","taxHistory/6/value","taxHistory/6/valueIncreaseRate","taxHistory/7/taxIncreaseRate","taxHistory/7/taxPaid","taxHistory/7/time","taxHistory/7/value","taxHistory/7/valueIncreaseRate","taxHistory/8/taxIncreaseRate","taxHistory/8/taxPaid","taxHistory/8/time","taxHistory/8/value","taxHistory/8/valueIncreaseRate","taxHistory/9/taxIncreaseRate","taxHistory/9/taxPaid","taxHistory/9/time","taxHistory/9/value","taxHistory/9/valueIncreaseRate","taxHistory/10/taxIncreaseRate","taxHistory/10/taxPaid","taxHistory/10/time","taxHistory/10/value","taxHistory/10/valueIncreaseRate","taxHistory/11/taxIncreaseRate","taxHistory/11/taxPaid","taxHistory/11/time","taxHistory/11/value","taxHistory/11/valueIncreaseRate","taxHistory/12/taxIncreaseRate","taxHistory/12/taxPaid","taxHistory/12/time","taxHistory/12/value","taxHistory/12/valueIncreaseRate","taxHistory/13/taxIncreaseRate","taxHistory/13/taxPaid","taxHistory/13/time","taxHistory/13/value","taxHistory/13/valueIncreaseRate","taxHistory/14/taxIncreaseRate","taxHistory/14/taxPaid","taxHistory/14/time","taxHistory/14/value","taxHistory/14/valueIncreaseRate","taxHistory/15/taxIncreaseRate","taxHistory/15/taxPaid","taxHistory/15/time","taxHistory/15/value","taxHistory/15/valueIncreaseRate","taxHistory/16/taxIncreaseRate","taxHistory/16/taxPaid","taxHistory/16/time","taxHistory/16/value","taxHistory/16/valueIncreaseRate","taxHistory/17/taxIncreaseRate","taxHistory/17/taxPaid","taxHistory/17/time","taxHistory/17/value","taxHistory/17/valueIncreaseRate","taxHistory/18/taxIncreaseRate","taxHistory/18/taxPaid","taxHistory/18/time","taxHistory/18/value","taxHistory/18/valueIncreaseRate","taxHistory/19/taxIncreaseRate","taxHistory/19/taxPaid","taxHistory/19/time","taxHistory/19/value","taxHistory/19/valueIncreaseRate","taxHistory/20/taxIncreaseRate","taxHistory/20/taxPaid","taxHistory/20/time","taxHistory/20/value","taxHistory/20/valueIncreaseRate","taxHistory/21/taxIncreaseRate","taxHistory/21/taxPaid","taxHistory/21/time","taxHistory/21/value","taxHistory/21/valueIncreaseRate","taxHistory/22/taxIncreaseRate","taxHistory/22/taxPaid","taxHistory/22/time","taxHistory/22/value","taxHistory/22/valueIncreaseRate","timeOnZillow","tourEligibility/isPropertyTourEligible","tourEligibility/propertyTourOptions/isFinal","tourEligibility/propertyTourOptions/tourType","tourViewCount","url","whatILove","yearBuilt","zestimate","zpid"
"612 Salt Rd","Groton",,,"NY","612 Salt Rd",,"13073","2","4",,,,,,,,,,,"2023-10-24","0","Historic Greek Revival lovingly renovated. Nestled on 3 acres. About 20 mins from downtown Ithaca. Green property with solar power and a Tesla charger. Modern appliances and well-stocked kitchen. Absolute privacy. Owner not on site.

Utilities included. No smoking. No pets allowed.","2","FOR_RENT","SINGLE_FAMILY","true","false","false","false","false","false","350000","42.594",,,,,,,,,,,,"See listing website",,,"false","Source: Zillow Rentals","Listing Provided by","2837","-76.32507",,,,,,,"5","50288920134","https://photos.zillowstatic.com/fp/16855c8a00b57f8072e3d696249318d5-p_d.jpg","https://photos.zillowstatic.com/fp/bf9e8ddf1ee93f48b2922915420a6a2b-p_d.jpg","https://photos.zillowstatic.com/fp/3b5c6a3c5a697a1e3fe0c424d600b528-p_d.jpg","https://photos.zillowstatic.com/fp/d1a5c68f2f8fd658f5b0fa06879efc7c-p_d.jpg","https://photos.zillowstatic.com/fp/925ba74d28ede86fc11bc07bb6518bc0-p_d.jpg","https://photos.zillowstatic.com/fp/e3e4b7112844700ffcd405dad2d4d04b-p_d.jpg","https://photos.zillowstatic.com/fp/c426e45659acfeb8da563050eefb07da-p_d.jpg","https://photos.zillowstatic.com/fp/b32662e6d360b4e5788721e728ba295c-p_d.jpg","https://photos.zillowstatic.com/fp/fc849e4bca3fcb7c3783af20eb00a53d-p_d.jpg","https://photos.zillowstatic.com/fp/0d6fd9dcf34e1d578f67b1d51e1bb6dc-p_d.jpg","https://photos.zillowstatic.com/fp/94361243eda78d1f3705b6bbe8fe3d36-p_d.jpg","https://photos.zillowstatic.com/fp/336d0e66165f0fd8bdd5b6a3a402c01f-p_d.jpg","https://photos.zillowstatic.com/fp/4e4d0acc736d6077416a8768b43c6436-p_d.jpg","https://photos.zillowstatic.com/fp/eeb0899c8d9ac984b9d936da6afaad1a-p_d.jpg","https://photos.zillowstatic.com/fp/3134f95bd34f6ec6df98fa3a46630b24-p_d.jpg","https://photos.zillowstatic.com/fp/62d49db4cba8ea6a8e79dadfe4fa284d-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3500",,,"Zillow Rentals",,,"2023-10-24","Listed for rent","true","3500","0","1",,"false","Zillow Rentals","1698105600000","406933","ITMLS","https://photos.zillowstatic.com/fp/b89add65a3dbc0e894789e7ff20d0c45-zillow_web_logo_inf_11.jpg",,"Lindsay Hart","https://photos.zillowstatic.com/h_e/ISznomb77mou4c0000000000.jpg","/profile/LindsayHartRealtor/","2022-12-05","Sold","false","350000","-0.10233393177737882","123",,"Kristopher Buchan",,"https://photos.zillowstatic.com/h_e/ISahnaoojxpn760000000000.jpg","/profile/KBuchan76/","false","ITMLS","1670198400000","S1414080","NYSAMLSs","https://photos.zillowstatic.com/fp/4c2eda76802a3c9d76faae317a9c139c-zillow_web_logo_inf_11.jpg",,,,,"2022-11-17","Pending sale","false","389900","0","137",,,,,"false","NYSAMLSs","1668643200000","406933","ITMLS","https://photos.zillowstatic.com/fp/b89add65a3dbc0e894789e7ff20d0c45-zillow_web_logo_inf_11.jpg",,,,,"2022-11-05","Contingent","false","389900","0","137",,,,,"false","ITMLS","1667606400000","406933","ITMLS","https://photos.zillowstatic.com/fp/b89add65a3dbc0e894789e7ff20d0c45-zillow_web_logo_inf_11.jpg",,,,,"2022-10-12","Price change","false","389900","-0.025006251562890724","137",,,,,"false","ITMLS","1665532800000","406933","ITMLS","https://photos.zillowstatic.com/fp/b89add65a3dbc0e894789e7ff20d0c45-zillow_web_logo_inf_11.jpg",,,,,"2022-09-29","Listed for sale","false","399900","0","141",,,,,"false","ITMLS","1664409600000","S1414080","NYSAMLSs","https://photos.zillowstatic.com/fp/4c2eda76802a3c9d76faae317a9c139c-zillow_web_logo_inf_11.jpg",,,,,"2022-08-11","Pending sale","false","399900","0","141",,,,,"false","NYSAMLSs","1660176000000","S1414080","NYSAMLSs","https://photos.zillowstatic.com/fp/4c2eda76802a3c9d76faae317a9c139c-zillow_web_logo_inf_11.jpg",,"2022-08-03","Contingent","false","399900","0","141",,"false","NYSAMLSs","1659484800000","S1414080","NYSAMLSs","https://photos.zillowstatic.com/fp/4c2eda76802a3c9d76faae317a9c139c-zillow_web_logo_inf_11.jpg",,,,,"2022-07-20","Price change","false","399900","-0.04763038818766373","141",,,,,"false","NYSAMLSs","1658275200000","406933","ITMLS","https://photos.zillowstatic.com/fp/b89add65a3dbc0e894789e7ff20d0c45-zillow_web_logo_inf_11.jpg",,,,,"2022-07-10","Price change","false","419900","-0.03471264367816092","148",,,,,"false","ITMLS","1657411200000","406933","ITMLS","https://photos.zillowstatic.com/fp/b89add65a3dbc0e894789e7ff20d0c45-zillow_web_logo_inf_11.jpg",,,,,"2022-06-16","Listed for sale","false","435000","2","153",,,,,"false","ITMLS","1655337600000",,"Public Record",,,,,,"1997-05-09","Sold","false","145000","0","51",,,,,"false","Public Record","863136000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.11","2041","APPLY_NOW","48","26","0",,"1666581466426","283000","0.02909091","0",,"1635045466426","275000","0","0",,"1603509466426","275000","0.1","0",,"1571887066426","250000","0","0",,"1540351066426","250000","0","0","7419.88","1508815066426","250000","0","0",,"1477279066426","250000","0","0",,"1445656666426","250000","0","0",,"1414120666426","250000","0","0",,"1382584666426","250000","0","0",,"1351048666426","250000","0","0",,"1319426266426","250000","0.041666668","0",,"1287890266426","240000","0","0",,"1256354266426","240000","0","0",,"1224818266426","240000","0.37142858","0",,"1193195866426","175000","0","0",,"1161659866426","175000","0","0",,"1130123866426","175000","0.060606062","0",,"1098587866426","165000","0.08338805","0",,"1066965466426","152300","0.05034483","0",,"1035429466426","145000","0","0",,"1003893466426","145000","0","0",,"972357466426","145000","0","46 minutes","false","true","NONE","0","https://www.zillow.com/homedetails/612-Salt-Rd-Groton-NY-13073/32821355_zpid/",,,"357600","32821355"
